2015-10-01,1,fnatic
2016-04-25,28,Splyce
2016-04-25,29,Renegades
2016-04-25,30,CSGL
2016-05-02,1,Natus Vincere
2016-05-02,2,Luminosity
2016-05-02,3,fnatic
2016-05-02,4,Astralis
2016-05-02,5,NiP
2016-05-02,6,Virtus.pro
2016-05-02,7,EnVyUs
2016-05-02,8,dignitas
2016-05-02,9,mousesports
2016-05-02,10,Tempo Storm
2016-05-02,11,Liquid
2016-05-02,12,GODSENT
2016-05-02,13,CLG
2016-05-02,14,HellRaisers
2016-05-02,15,G2
2016-05-02,16,TyLoo
2016-05-02,17,SK
2016-05-02,18,FaZe
2016-05-02,19,Cloud9
2016-05-02,20,OpTic
2016-05-02,21,MK
2016-05-02,22,Selfless
2016-05-02,23,FlipSid3
2016-05-02,24,NRG
2016-05-02,25,Space Soldiers
2016-05-02,26,Gambit
2016-05-02,27,AGG
2016-05-02,28,CSGL
2016-05-02,29,Renegades
2016-05-02,30,Splyce
2016-05-09,1,Luminosity
2016-05-09,2,Natus Vincere
2016-05-09,3,fnatic
2016-05-09,4,Astralis
2016-05-09,5,NiP
2016-05-09,6,Virtus.pro
2016-05-09,7,EnVyUs
2016-05-09,8,Tempo Storm
2016-05-09,9,Liquid
2016-05-09,10,dignitas
2016-05-09,11,mousesports
2016-05-09,12,CLG
2016-05-09,13,HellRaisers
2016-05-09,14,GODSENT
2016-05-09,15,Cloud9
2016-05-09,16,TyLoo
2016-05-09,17,FaZe
2016-05-09,18,SK
2016-05-09,19,G2
2016-05-09,20,Selfless
2016-05-09,21,MK
2016-05-09,22,NRG
2016-05-09,23,Renegades
2016-05-09,24,OpTic
2016-05-09,25,Space Soldiers
2016-05-09,26,FlipSid3
2016-05-09,27,AGG
2016-05-09,28,Gambit
2016-05-09,29,CSGL
2016-05-09,30,Splyce
2016-05-17,1,Luminosity
2016-05-17,2,Natus Vincere
2016-05-17,3,fnatic
2016-05-17,4,NiP
2016-05-17,5,Astralis
2016-05-17,6,Virtus.pro
2016-05-17,7,G2
2016-05-17,8,EnVyUs
2016-05-17,9,Liquid
2016-05-17,10,dignitas
2016-05-17,11,Tempo Storm
2016-05-17,12,HellRaisers
2016-05-17,13,mousesports
2016-05-17,14,GODSENT
2016-05-17,15,TyLoo
2016-05-17,16,Cloud9
2016-05-17,17,FaZe
2016-05-17,18,CLG
2016-05-17,19,SK
2016-05-17,20,OpTic
2016-05-17,21,Orbit
2016-05-17,22,Renegades
2016-05-17,23,Selfless
2016-05-17,24,ENCE
2016-05-17,25,AGG
2016-05-17,26,Space Soldiers
2016-05-17,27,Epsilon
2016-05-17,28,Gambit
2016-05-17,29,NRG
2016-05-17,30,Splyce
2016-05-23,1,Luminosity
2016-05-23,2,Natus Vincere
2016-05-23,3,fnatic
2016-05-23,4,NiP
2016-05-23,5,Astralis
2016-05-23,6,Virtus.pro
2016-05-23,7,G2
2016-05-23,8,Liquid
2016-05-23,9,EnVyUs
2016-05-23,10,Tempo Storm
2016-05-23,11,mousesports
2016-05-23,12,HellRaisers
2016-05-23,13,dignitas
2016-05-23,14,GODSENT
2016-05-23,15,OpTic
2016-05-23,16,TyLoo
2016-05-23,17,FaZe
2016-05-23,18,Cloud9
2016-05-23,19,CLG
2016-05-23,20,SK
2016-05-23,21,Dobry&Gaming
2016-05-23,22,Orbit
2016-05-23,23,ENCE
2016-05-23,24,TSM
2016-05-23,25,Renegades
2016-05-23,26,Fluffy Gangsters
2016-05-23,27,Splyce
2016-05-23,28,NRG
2016-05-23,29,Gambit
2016-05-23,30,Epsilon
2016-06-01,1,Luminosity
2016-06-01,2,Natus Vincere
2016-06-01,3,fnatic
2016-06-01,4,NiP
2016-06-01,5,G2
2016-06-01,6,Astralis
2016-06-01,7,Virtus.pro
2016-06-01,8,EnVyUs
2016-06-01,9,Immortals
2016-06-01,10,Liquid
2016-06-01,11,HellRaisers
2016-06-01,12,mousesports
2016-06-01,13,GODSENT
2016-06-01,14,dignitas
2016-06-01,15,OpTic
2016-06-01,16,Cloud9
2016-06-01,17,TyLoo
2016-06-01,18,FaZe
2016-06-01,19,SK
2016-06-01,20,CLG
2016-06-01,21,Dobry&Gaming
2016-06-01,22,Orbit
2016-06-01,23,TSM
2016-06-01,24,ENCE
2016-06-01,25,Renegades
2016-06-01,26,Epsilon
2016-06-01,27,FlipSid3
2016-06-01,28,Binary Dragons
2016-06-01,29,Splyce
2016-06-01,30,Gambit
2016-06-06,1,Luminosity
2016-06-06,2,Natus Vincere
2016-06-06,3,NiP
2016-06-06,4,fnatic
2016-06-06,5,G2
2016-06-06,6,Virtus.pro
2016-06-06,7,Astralis
2016-06-06,8,EnVyUs
2016-06-06,9,Immortals
2016-06-06,10,Liquid
2016-06-06,11,HellRaisers
2016-06-06,12,GODSENT
2016-06-06,13,mousesports
2016-06-06,14,dignitas
2016-06-06,15,OpTic
2016-06-06,16,Cloud9
2016-06-06,17,TyLoo
2016-06-06,18,FaZe
2016-06-06,19,SK
2016-06-06,20,CLG
2016-06-06,21,Dobry&Gaming
2016-06-06,22,ENCE
2016-06-06,23,TSM
2016-06-06,24,Orbit
2016-06-06,25,Renegades
2016-06-06,26,Epsilon
2016-06-06,27,FlipSid3
2016-06-06,28,Splyce
2016-06-06,29,Fluffy Gangsters
2016-06-06,30,Space Soldiers
2016-06-13,1,Luminosity
2016-06-13,2,Natus Vincere
2016-06-13,3,NiP
2016-06-13,4,fnatic
2016-06-13,5,G2
2016-06-13,6,Astralis
2016-06-13,7,Virtus.pro
2016-06-13,8,EnVyUs
2016-06-13,9,Immortals
2016-06-13,10,Liquid
2016-06-13,11,mousesports
2016-06-13,12,HellRaisers
2016-06-13,13,dignitas
2016-06-13,14,OpTic
2016-06-13,15,FaZe
2016-06-13,16,GODSENT
2016-06-13,17,Cloud9
2016-06-13,18,TyLoo
2016-06-13,19,CLG
2016-06-13,20,SK
2016-06-13,21,Gambit
2016-06-13,22,Kinguin
2016-06-13,23,ENCE
2016-06-13,24,Orbit
2016-06-13,25,FlipSid3
2016-06-13,26,TSM
2016-06-13,27,Renegades
2016-06-13,28,Splyce
2016-06-13,29,Epsilon
2016-06-13,30,Fluffy Gangsters
2016-06-21,1,Luminosity
2016-06-21,2,Natus Vincere
2016-06-21,3,NiP
2016-06-21,4,fnatic
2016-06-21,5,Astralis
2016-06-21,6,G2
2016-06-21,7,Immortals
2016-06-21,8,Virtus.pro
2016-06-21,9,EnVyUs
2016-06-21,10,GODSENT
2016-06-21,11,dignitas
2016-06-21,12,mousesports
2016-06-21,13,FaZe
2016-06-21,14,Liquid
2016-06-21,15,OpTic
2016-06-21,16,HellRaisers
2016-06-21,17,Cloud9
2016-06-21,18,TyLoo
2016-06-21,19,SK
2016-06-21,20,Gambit
2016-06-21,21,Orbit
2016-06-21,22,CLG
2016-06-21,23,Kinguin
2016-06-21,24,FlipSid3
2016-06-21,25,Renegades
2016-06-21,26,TSM
2016-06-21,27,Epsilon
2016-06-21,28,ENCE
2016-06-21,29,Fluffy Gangsters
2016-06-21,30,Space Soldiers
2016-06-27,1,Luminosity
2016-06-27,2,G2
2016-06-27,3,Natus Vincere
2016-06-27,4,fnatic
2016-06-27,5,NiP
2016-06-27,6,Astralis
2016-06-27,7,Virtus.pro
2016-06-27,8,Immortals
2016-06-27,9,EnVyUs
2016-06-27,10,Liquid
2016-06-27,11,TSM
2016-06-27,12,GODSENT
2016-06-27,13,mousesports
2016-06-27,14,Cloud9
2016-06-27,15,dignitas
2016-06-27,16,FaZe
2016-06-27,17,OpTic
2016-06-27,18,HellRaisers
2016-06-27,19,TyLoo
2016-06-27,20,Gambit
2016-06-27,21,FlipSid3
2016-06-27,22,CLG
2016-06-27,23,Kinguin
2016-06-27,24,Orbit
2016-06-27,25,Epsilon
2016-06-27,26,SK
2016-06-27,27,ENCE
2016-06-27,28,Renegades
2016-06-27,29,Selfless
2016-06-27,30,Immunity
2016-07-04,1,SK
2016-07-04,2,G2
2016-07-04,3,fnatic
2016-07-04,4,NiP
2016-07-04,5,Natus Vincere
2016-07-04,6,EnVyUs
2016-07-04,7,Virtus.pro
2016-07-04,8,Astralis
2016-07-04,9,Immortals
2016-07-04,10,GODSENT
2016-07-04,11,Liquid
2016-07-04,12,TSM
2016-07-04,13,mousesports
2016-07-04,14,dignitas
2016-07-04,15,Cloud9
2016-07-04,16,OpTic
2016-07-04,17,FaZe
2016-07-04,18,TyLoo
2016-07-04,19,HellRaisers
2016-07-04,20,Gambit
2016-07-04,21,X
2016-07-04,22,Kinguin
2016-07-04,23,FlipSid3
2016-07-04,24,Orbit
2016-07-04,25,Epsilon
2016-07-04,26,CLG
2016-07-04,27,ENCE
2016-07-04,28,Renegades
2016-07-04,29,Splyce
2016-07-04,30,Selfless
2016-07-11,1,SK
2016-07-11,2,fnatic
2016-07-11,3,G2
2016-07-11,4,Natus Vincere
2016-07-11,5,Liquid
2016-07-11,6,NiP
2016-07-11,7,Virtus.pro
2016-07-11,8,Astralis
2016-07-11,9,EnVyUs
2016-07-11,10,Immortals
2016-07-11,11,Gambit
2016-07-11,12,FlipSid3
2016-07-11,13,GODSENT
2016-07-11,14,TSM
2016-07-11,15,mousesports
2016-07-11,16,FaZe
2016-07-11,17,Cloud9
2016-07-11,18,dignitas
2016-07-11,19,OpTic
2016-07-11,20,TyLoo
2016-07-11,21,HellRaisers
2016-07-11,22,Kinguin
2016-07-11,23,X
2016-07-11,24,CLG
2016-07-11,25,Epsilon
2016-07-11,26,Orbit
2016-07-11,27,Renegades
2016-07-11,28,ENCE
2016-07-11,29,Spirit
2016-07-11,30,Splyce
2016-07-19,1,SK
2016-07-19,2,fnatic
2016-07-19,3,G2
2016-07-19,4,Natus Vincere
2016-07-19,5,Virtus.pro
2016-07-19,6,NiP
2016-07-19,7,Astralis
2016-07-19,8,Liquid
2016-07-19,9,Immortals
2016-07-19,10,EnVyUs
2016-07-19,11,mousesports
2016-07-19,12,FaZe
2016-07-19,13,FlipSid3
2016-07-19,14,Gambit
2016-07-19,15,Cloud9
2016-07-19,16,TSM
2016-07-19,17,GODSENT
2016-07-19,18,OpTic
2016-07-19,19,dignitas
2016-07-19,20,HellRaisers
2016-07-19,21,TyLoo
2016-07-19,22,Epsilon
2016-07-19,23,CLG
2016-07-19,24,MK
2016-07-19,25,Renegades
2016-07-19,26,ENCE
2016-07-19,27,Kinguin
2016-07-19,28,X
2016-07-19,29,Echo Fox
2016-07-19,30,PENTA
2016-07-26,1,SK
2016-07-26,2,fnatic
2016-07-26,3,G2
2016-07-26,4,Natus Vincere
2016-07-26,5,Virtus.pro
2016-07-26,6,NiP
2016-07-26,7,Liquid
2016-07-26,8,Astralis
2016-07-26,9,mousesports
2016-07-26,10,EnVyUs
2016-07-26,11,FaZe
2016-07-26,12,FlipSid3
2016-07-26,13,Immortals
2016-07-26,14,Gambit
2016-07-26,15,Cloud9
2016-07-26,16,TSM
2016-07-26,17,GODSENT
2016-07-26,18,OpTic
2016-07-26,19,dignitas
2016-07-26,20,Epsilon
2016-07-26,21,TyLoo
2016-07-26,22,HellRaisers
2016-07-26,23,X
2016-07-26,24,ENCE
2016-07-26,25,Renegades
2016-07-26,26,Kinguin
2016-07-26,27,MK
2016-07-26,28,Echo Fox
2016-07-26,29,PENTA
2016-07-26,30,ALTERNATE aTTaX
2016-08-01,1,SK
2016-08-01,2,fnatic
2016-08-01,3,Virtus.pro
2016-08-01,4,Natus Vincere
2016-08-01,5,G2
2016-08-01,6,Astralis
2016-08-01,7,NiP
2016-08-01,8,mousesports
2016-08-01,9,Liquid
2016-08-01,10,EnVyUs
2016-08-01,11,FaZe
2016-08-01,12,FlipSid3
2016-08-01,13,Cloud9
2016-08-01,14,Gambit
2016-08-01,15,Immortals
2016-08-01,16,TSM
2016-08-01,17,OpTic
2016-08-01,18,GODSENT
2016-08-01,19,dignitas
2016-08-01,20,Epsilon
2016-08-01,21,X
2016-08-01,22,TyLoo
2016-08-01,23,HellRaisers
2016-08-01,24,Renegades
2016-08-01,25,Kinguin
2016-08-01,26,Echo Fox
2016-08-01,27,MK
2016-08-01,28,ENCE
2016-08-01,29,ALTERNATE aTTaX
2016-08-01,30,NRG
2016-08-08,1,SK
2016-08-08,2,fnatic
2016-08-08,3,Virtus.pro
2016-08-08,4,G2
2016-08-08,5,Natus Vincere
2016-08-08,6,NiP
2016-08-08,7,Liquid
2016-08-08,8,Astralis
2016-08-08,9,mousesports
2016-08-08,10,EnVyUs
2016-08-08,11,FaZe
2016-08-08,12,Immortals
2016-08-08,13,Cloud9
2016-08-08,14,FlipSid3
2016-08-08,15,TSM
2016-08-08,16,Gambit
2016-08-08,17,GODSENT
2016-08-08,18,dignitas
2016-08-08,19,Epsilon
2016-08-08,20,OpTic
2016-08-08,21,X
2016-08-08,22,Renegades
2016-08-08,23,HellRaisers
2016-08-08,24,TyLoo
2016-08-08,25,Kinguin
2016-08-08,26,Echo Fox
2016-08-08,27,Space Soldiers
2016-08-08,28,ENCE
2016-08-08,29,MK
2016-08-08,30,Spirit
2016-08-15,1,SK
2016-08-15,2,Virtus.pro
2016-08-15,3,G2
2016-08-15,4,Natus Vincere
2016-08-15,5,GODSENT
2016-08-15,6,NiP
2016-08-15,7,Liquid
2016-08-15,8,mousesports
2016-08-15,9,Astralis
2016-08-15,10,EnVyUs
2016-08-15,11,Immortals
2016-08-15,12,Cloud9
2016-08-15,13,FlipSid3
2016-08-15,14,TSM
2016-08-15,15,Gambit
2016-08-15,16,FaZe
2016-08-15,17,dignitas
2016-08-15,18,OpTic
2016-08-15,19,X
2016-08-15,20,Epsilon
2016-08-15,21,Renegades
2016-08-15,22,HellRaisers
2016-08-15,23,Echo Fox
2016-08-15,24,TyLoo
2016-08-15,25,Kinguin
2016-08-15,26,Space Soldiers
2016-08-15,27,ENCE
2016-08-15,28,MK
2016-08-15,29,Spirit
2016-08-15,30,VG.CyberZen
2016-08-22,1,SK
2016-08-22,2,Virtus.pro
2016-08-22,3,GODSENT
2016-08-22,4,Natus Vincere
2016-08-22,5,G2
2016-08-22,6,NiP
2016-08-22,7,Liquid
2016-08-22,8,Astralis
2016-08-22,9,EnVyUs
2016-08-22,10,mousesports
2016-08-22,11,Gambit
2016-08-22,12,FlipSid3
2016-08-22,13,FaZe
2016-08-22,14,Cloud9
2016-08-22,15,X
2016-08-22,16,dignitas
2016-08-22,17,Immortals
2016-08-22,18,Epsilon
2016-08-22,19,Renegades
2016-08-22,20,TSM
2016-08-22,21,HellRaisers
2016-08-22,22,Space Soldiers
2016-08-22,23,OpTic
2016-08-22,24,TyLoo
2016-08-22,25,MK
2016-08-22,26,Echo Fox
2016-08-22,27,Spirit
2016-08-22,28,ENCE
2016-08-22,29,VG.CyberZen
2016-08-22,30,Kinguin
2016-08-29,1,SK
2016-08-29,2,Virtus.pro
2016-08-29,3,GODSENT
2016-08-29,4,Natus Vincere
2016-08-29,5,G2
2016-08-29,6,Liquid
2016-08-29,7,NiP
2016-08-29,8,Astralis
2016-08-29,9,EnVyUs
2016-08-29,10,mousesports
2016-08-29,11,Gambit
2016-08-29,12,Heroic
2016-08-29,13,Cloud9
2016-08-29,14,FlipSid3
2016-08-29,15,dignitas
2016-08-29,16,FaZe
2016-08-29,17,Immortals
2016-08-29,18,MK
2016-08-29,19,Space Soldiers
2016-08-29,20,OpTic
2016-08-29,21,TSM
2016-08-29,22,Renegades
2016-08-29,23,Epsilon
2016-08-29,24,HellRaisers
2016-08-29,25,TyLoo
2016-08-29,26,Echo Fox
2016-08-29,27,Spirit
2016-08-29,28,Crowns
2016-08-29,29,ENCE
2016-08-29,30,ALTERNATE aTTaX
2016-09-05,1,SK
2016-09-05,2,Virtus.pro
2016-09-05,3,G2
2016-09-05,4,GODSENT
2016-09-05,5,Natus Vincere
2016-09-05,6,Astralis
2016-09-05,7,NiP
2016-09-05,8,Cloud9
2016-09-05,9,Liquid
2016-09-05,10,Immortals
2016-09-05,11,Heroic
2016-09-05,12,EnVyUs
2016-09-05,13,mousesports
2016-09-05,14,FaZe
2016-09-05,15,Gambit
2016-09-05,16,dignitas
2016-09-05,17,FlipSid3
2016-09-05,18,Echo Fox
2016-09-05,19,MK
2016-09-05,20,OpTic
2016-09-05,21,Renegades
2016-09-05,22,TSM
2016-09-05,23,HellRaisers
2016-09-05,24,Space Soldiers
2016-09-05,25,Epsilon
2016-09-05,26,TyLoo
2016-09-05,27,Crowns
2016-09-05,28,Spirit
2016-09-05,29,VG.CyberZen
2016-09-05,30,ALTERNATE aTTaX
2016-09-12,1,SK
2016-09-12,2,Virtus.pro
2016-09-12,3,G2
2016-09-12,4,NiP
2016-09-12,5,Cloud9
2016-09-12,6,Astralis
2016-09-12,7,GODSENT
2016-09-12,8,dignitas
2016-09-12,9,Natus Vincere
2016-09-12,10,Heroic
2016-09-12,11,EnVyUs
2016-09-12,12,Liquid
2016-09-12,13,Immortals
2016-09-12,14,FaZe
2016-09-12,15,FlipSid3
2016-09-12,16,mousesports
2016-09-12,17,Gambit
2016-09-12,18,Echo Fox
2016-09-12,19,TyLoo
2016-09-12,20,OpTic
2016-09-12,21,HellRaisers
2016-09-12,22,VG.CyberZen
2016-09-12,23,Space Soldiers
2016-09-12,24,Epsilon
2016-09-12,25,TSM
2016-09-12,26,ALTERNATE aTTaX
2016-09-12,27,Renegades
2016-09-12,28,Crowns
2016-09-12,29,Spirit
2016-09-12,30,MK
2016-09-19,1,SK
2016-09-19,2,Virtus.pro
2016-09-19,3,G2
2016-09-19,4,NiP
2016-09-19,5,Cloud9
2016-09-19,6,dignitas
2016-09-19,7,Astralis
2016-09-19,8,GODSENT
2016-09-19,9,EnVyUs
2016-09-19,10,Natus Vincere
2016-09-19,11,Heroic
2016-09-19,12,Immortals
2016-09-19,13,Liquid
2016-09-19,14,FaZe
2016-09-19,15,FlipSid3
2016-09-19,16,mousesports
2016-09-19,17,Gambit
2016-09-19,18,OpTic
2016-09-19,19,Echo Fox
2016-09-19,20,TyLoo
2016-09-19,21,TSM
2016-09-19,22,Renegades
2016-09-19,23,VG.CyberZen
2016-09-19,24,HellRaisers
2016-09-19,25,Space Soldiers
2016-09-19,26,NRG
2016-09-19,27,ALTERNATE aTTaX
2016-09-19,28,fnatic
2016-09-19,29,Crowns
2016-09-19,30,Spirit
2016-09-26,1,SK
2016-09-26,2,Virtus.pro
2016-09-26,3,G2
2016-09-26,4,NiP
2016-09-26,5,Cloud9
2016-09-26,6,dignitas
2016-09-26,7,EnVyUs
2016-09-26,8,Astralis
2016-09-26,9,GODSENT
2016-09-26,10,Natus Vincere
2016-09-26,11,Heroic
2016-09-26,12,Immortals
2016-09-26,13,Liquid
2016-09-26,14,FaZe
2016-09-26,15,mousesports
2016-09-26,16,FlipSid3
2016-09-26,17,OpTic
2016-09-26,18,Echo Fox
2016-09-26,19,TyLoo
2016-09-26,20,Gambit
2016-09-26,21,VG.CyberZen
2016-09-26,22,HellRaisers
2016-09-26,23,Renegades
2016-09-26,24,TSM
2016-09-26,25,NRG
2016-09-26,26,fnatic
2016-09-26,27,Space Soldiers
2016-09-26,28,Crowns
2016-09-26,29,Epsilon
2016-09-26,30,PENTA
2016-10-03,1,SK
2016-10-03,2,Virtus.pro
2016-10-03,3,Natus Vincere
2016-10-03,4,NiP
2016-10-03,5,Cloud9
2016-10-03,6,Liquid
2016-10-03,7,dignitas
2016-10-03,8,G2
2016-10-03,9,EnVyUs
2016-10-03,10,Astralis
2016-10-03,11,GODSENT
2016-10-03,12,OpTic
2016-10-03,13,Immortals
2016-10-03,14,Heroic
2016-10-03,15,FaZe
2016-10-03,16,mousesports
2016-10-03,17,fnatic
2016-10-03,18,FlipSid3
2016-10-03,19,Echo Fox
2016-10-03,20,TyLoo
2016-10-03,21,VG.CyberZen
2016-10-03,22,Gambit
2016-10-03,23,HellRaisers
2016-10-03,24,Renegades
2016-10-03,25,NRG
2016-10-03,26,TSM
2016-10-03,27,Crowns
2016-10-03,28,ALTERNATE aTTaX
2016-10-03,29,compLexity
2016-10-03,30,PENTA
2016-10-10,1,SK
2016-10-10,2,Virtus.pro
2016-10-10,3,Natus Vincere
2016-10-10,4,dignitas
2016-10-10,5,Cloud9
2016-10-10,6,Liquid
2016-10-10,7,NiP
2016-10-10,8,G2
2016-10-10,9,Astralis
2016-10-10,10,EnVyUs
2016-10-10,11,GODSENT
2016-10-10,12,OpTic
2016-10-10,13,Immortals
2016-10-10,14,Heroic
2016-10-10,15,fnatic
2016-10-10,16,FaZe
2016-10-10,17,mousesports
2016-10-10,18,FlipSid3
2016-10-10,19,TyLoo
2016-10-10,20,Gambit
2016-10-10,21,Echo Fox
2016-10-10,22,VG.CyberZen
2016-10-10,23,HellRaisers
2016-10-10,24,Renegades
2016-10-10,25,Kinguin
2016-10-10,26,NRG
2016-10-10,27,Epsilon
2016-10-10,28,Crowns
2016-10-10,29,iGame.com
2016-10-10,30,TSM
2016-10-17,1,Virtus.pro
2016-10-17,2,SK
2016-10-17,3,Natus Vincere
2016-10-17,4,NiP
2016-10-17,5,dignitas
2016-10-17,6,Cloud9
2016-10-17,7,G2
2016-10-17,8,Liquid
2016-10-17,9,EnVyUs
2016-10-17,10,GODSENT
2016-10-17,11,OpTic
2016-10-17,12,Immortals
2016-10-17,13,Astralis
2016-10-17,14,fnatic
2016-10-17,15,FaZe
2016-10-17,16,Heroic
2016-10-17,17,mousesports
2016-10-17,18,FlipSid3
2016-10-17,19,TyLoo
2016-10-17,20,VG.CyberZen
2016-10-17,21,Renegades
2016-10-17,22,Kinguin
2016-10-17,23,Gambit
2016-10-17,24,Echo Fox
2016-10-17,25,NRG
2016-10-17,26,HellRaisers
2016-10-17,27,Epsilon
2016-10-17,28,iGame.com
2016-10-17,29,CLG
2016-10-17,30,ALTERNATE aTTaX
2016-10-24,1,Virtus.pro
2016-10-24,2,dignitas
2016-10-24,3,SK
2016-10-24,4,Natus Vincere
2016-10-24,5,G2
2016-10-24,6,NiP
2016-10-24,7,Cloud9
2016-10-24,8,Liquid
2016-10-24,9,fnatic
2016-10-24,10,EnVyUs
2016-10-24,11,OpTic
2016-10-24,12,Astralis
2016-10-24,13,Immortals
2016-10-24,14,mousesports
2016-10-24,15,FaZe
2016-10-24,16,FlipSid3
2016-10-24,17,HellRaisers
2016-10-24,18,Heroic
2016-10-24,19,VG.CyberZen
